Date,BTC-USD,GC=F,^VIX
2017-11-06,7022.759765625,1279.4000244140625,9.399999618530273
2017-11-07,7144.3798828125,1273.699951171875,9.890000343322754
2017-11-08,7459.68994140625,1281.5999755859375,9.779999732971191
2017-11-09,7143.580078125,1285.5999755859375,10.5
2017-11-10,6618.14013671875,1272.4000244140625,11.289999961853027
2017-11-13,6559.490234375,1277.300048828125,11.5
2017-11-14,6635.75,1281.5,11.59000015258789
2017-11-15,7315.5400390625,1276.5,13.130000114440918
2017-11-16,7871.68994140625,1277.4000244140625,11.760000228881836
2017-11-17,7708.990234375,1295.800048828125,11.430000305175781
2017-11-20,8200.6396484375,1274.5999755859375,10.649999618530273
2017-11-21,8071.259765625,1281.0999755859375,9.729999542236328
2017-11-22,8253.5498046875,1291.5999755859375,9.880000114440918
2017-11-24,8253.6904296875,1286.699951171875,9.670000076293945
2017-11-27,9818.349609375,1293.800048828125,9.869999885559082
2017-11-28,10058.7998046875,1294.699951171875,10.029999732971191
2017-11-29,9888.6103515625,1282.0999755859375,10.699999809265137
2017-11-30,10233.599609375,1273.199951171875,11.279999732971191
2017-12-01,10975.599609375,1278.800048828125,11.430000305175781
2017-12-04,11657.2001953125,1274.300048828125,11.680000305175781
2017-12-05,11916.7001953125,1261.5999755859375,11.329999923706055
2017-12-06,14291.5,1262.800048828125,11.020000457763672
2017-12-07,17899.69921875,1249.800048828125,10.15999984741211
2017-12-08,16569.400390625,1245.199951171875,9.579999923706055
2017-12-11,16936.80078125,1243.699951171875,9.34000015258789
2017-12-12,17415.400390625,1238.5,9.920000076293945
2017-12-13,16408.19921875,1245.4000244140625,10.180000305175781
2017-12-14,16564.0,1253.800048828125,10.489999771118164
2017-12-15,17706.900390625,1254.300048828125,9.420000076293945
2017-12-18,19114.19921875,1262.199951171875,9.529999732971191
2017-12-19,17776.69921875,1260.699951171875,10.029999732971191
2017-12-20,16624.599609375,1266.0999755859375,9.720000267028809
2017-12-21,15802.900390625,1267.300048828125,9.619999885559082
2017-12-22,13831.7998046875,1275.4000244140625,9.899999618530273
2017-12-26,16099.7998046875,1284.0999755859375,10.25
2017-12-27,15838.5,1287.0,10.470000267028809
2017-12-28,14606.5,1294.0999755859375,10.180000305175781
2017-12-29,14656.2001953125,1306.300048828125,11.039999961853027
2018-01-02,14982.099609375,1313.699951171875,9.770000457763672
2018-01-03,15201.0,1316.199951171875,9.149999618530273
2018-01-04,15599.2001953125,1319.4000244140625,9.220000267028809
2018-01-05,17429.5,1320.300048828125,9.220000267028809
2018-01-08,15170.099609375,1318.5999755859375,9.520000457763672
2018-01-09,14595.400390625,1311.699951171875,10.079999923706055
2018-01-10,14973.2998046875,1317.4000244140625,9.819999694824219
2018-01-11,13405.7998046875,1320.5999755859375,9.880000114440918
2018-01-12,13980.599609375,1333.4000244140625,10.15999984741211
2018-01-16,11490.5,1335.4000244140625,11.65999984741211
2018-01-17,11188.599609375,1338.0,11.90999984741211
2018-01-18,11474.900390625,1326.0,12.220000267028809
2018-01-19,11607.400390625,1331.9000244140625,11.270000457763672
2018-01-22,10931.400390625,1330.9000244140625,11.029999732971191
2018-01-23,10868.400390625,1335.699951171875,11.100000381469727
2018-01-24,11359.400390625,1355.9000244140625,11.470000267028809
2018-01-25,11259.400390625,1362.4000244140625,11.579999923706055
2018-01-26,11171.400390625,1351.5999755859375,11.079999923706055
2018-01-30,10106.2998046875,1335.4000244140625,14.789999961853027
2018-01-31,10221.099609375,1339.0,13.539999961853027
2018-02-01,9170.5400390625,1344.300048828125,13.470000267028809
2018-02-02,8830.75,1333.699951171875,17.309999465942383
2018-02-05,6955.27001953125,1333.0,37.31999969482422
2018-02-06,7754.0,1326.0999755859375,29.979999542236328
2018-02-07,7621.2998046875,1311.5999755859375,27.729999542236328
2018-02-08,8265.58984375,1316.9000244140625,33.459999084472656
2018-02-09,8736.98046875,1313.0999755859375,29.059999465942383
2018-02-12,8926.5703125,1324.199951171875,25.610000610351562
2018-02-13,8598.3095703125,1328.0999755859375,24.969999313354492
2018-02-14,9494.6298828125,1355.5,19.260000228881836
2018-02-15,10166.400390625,1352.0999755859375,19.1299991607666
2018-02-16,10233.900390625,1353.199951171875,19.459999084472656
2018-02-20,11403.7001953125,1328.800048828125,20.600000381469727
2018-02-21,10690.400390625,1330.0,20.020000457763672
2018-02-22,10005.0,1330.5999755859375,18.719999313354492
2018-02-23,10301.099609375,1328.199951171875,16.489999771118164
2018-02-26,10366.7001953125,1330.699951171875,15.800000190734863
2018-02-27,10725.599609375,1315.5,18.59000015258789
2018-02-28,10397.900390625,1315.5,19.850000381469727
2018-03-01,10951.0,1302.9000244140625,22.469999313354492
2018-03-02,11086.400390625,1321.0999755859375,19.59000015258789
2018-03-05,11573.2998046875,1318.0999755859375,18.729999542236328
2018-03-06,10779.900390625,1333.5999755859375,18.360000610351562
2018-03-07,9965.5703125,1326.0,17.760000228881836
2018-03-08,9395.009765625,1319.9000244140625,16.540000915527344
2018-03-09,9337.5498046875,1322.4000244140625,14.640000343322754
2018-03-12,9205.1201171875,1319.4000244140625,15.779999732971191
2018-03-13,9194.849609375,1325.9000244140625,16.350000381469727
2018-03-14,8269.8095703125,1324.4000244140625,17.229999542236328
2018-03-15,8300.8603515625,1316.800048828125,16.59000015258789
2018-03-16,8338.349609375,1311.300048828125,15.800000190734863
2018-03-19,8630.650390625,1316.800048828125,19.020000457763672
2018-03-20,8913.4697265625,1311.0999755859375,18.200000762939453
2018-03-21,8929.2802734375,1320.699951171875,17.860000610351562
2018-03-22,8728.4697265625,1326.5999755859375,23.34000015258789
2018-03-23,8879.6201171875,1349.300048828125,24.8700008392334
2018-03-26,8209.400390625,1354.4000244140625,21.030000686645508
2018-03-27,7833.0400390625,1341.300048828125,22.5
2018-03-28,7954.47998046875,1324.199951171875,22.8700008392334
2018-03-29,7165.7001953125,1322.800048828125,19.969999313354492
2018-04-02,7083.7998046875,1342.0999755859375,23.6200008392334
2018-04-03,7456.10986328125,1332.800048828125,21.100000381469727
2018-04-04,6853.83984375,1335.800048828125,20.059999465942383
2018-04-05,6811.47021484375,1324.300048828125,18.940000534057617
2018-04-06,6636.31982421875,1331.9000244140625,21.489999771118164
2018-04-09,6770.72998046875,1336.300048828125,21.770000457763672
2018-04-10,6834.759765625,1342.0,20.469999313354492
2018-04-11,6968.31982421875,1356.5,20.239999771118164
2018-04-12,7889.25,1338.4000244140625,18.489999771118164
2018-04-13,7895.9599609375,1344.800048828125,17.40999984741211
2018-04-16,8058.669921875,1347.5,16.559999465942383
2018-04-17,7902.08984375,1347.199951171875,15.25
2018-04-18,8163.419921875,1351.199951171875,15.600000381469727
2018-04-19,8294.3095703125,1346.800048828125,15.960000038146973
2018-04-20,8845.830078125,1336.699951171875,16.8799991607666
2018-04-23,8930.8798828125,1322.5,16.34000015258789
2018-04-24,9697.5,1331.4000244140625,18.020000457763672
2018-04-25,8845.740234375,1321.199951171875,17.84000015258789
2018-04-26,9281.509765625,1316.300048828125,16.239999771118164
2018-04-27,8987.0498046875,1320.300048828125,15.40999984741211
2018-04-30,9240.5498046875,1316.199951171875,15.930000305175781
2018-05-01,9119.009765625,1303.800048828125,15.489999771118164
2018-05-02,9235.919921875,1302.5999755859375,15.970000267028809
2018-05-03,9743.8603515625,1310.699951171875,15.899999618530273
2018-05-04,9700.759765625,1312.699951171875,14.770000457763672
2018-05-07,9373.009765625,1312.199951171875,14.75
2018-05-08,9234.8203125,1312.0,14.710000038146973
2018-05-09,9325.1796875,1311.300048828125,13.420000076293945
2018-05-10,9043.9404296875,1320.800048828125,13.229999542236328
2018-05-11,8441.490234375,1319.0,12.649999618530273
2018-05-14,8716.7900390625,1316.5,12.930000305175781
2018-05-15,8510.3798828125,1288.9000244140625,14.630000114440918
2018-05-16,8368.830078125,1290.199951171875,13.420000076293945
2018-05-17,8094.31982421875,1288.199951171875,13.430000305175781
2018-05-18,8250.9697265625,1290.199951171875,13.420000076293945
2018-05-21,8418.990234375,1290.199951171875,13.079999923706055
2018-05-22,8041.77978515625,1291.699951171875,13.220000267028809
2018-05-23,7557.81982421875,1289.300048828125,12.579999923706055
2018-05-24,7587.33984375,1303.699951171875,12.529999732971191
2018-05-25,7480.14013671875,1303.300048828125,13.220000267028809
2018-05-29,7472.58984375,1298.699951171875,17.020000457763672
2018-05-30,7406.52001953125,1301.5,14.9399995803833
2018-05-31,7494.169921875,1300.0999755859375,15.430000305175781
2018-06-01,7541.4501953125,1294.800048828125,13.460000038146973
2018-06-04,7514.47021484375,1293.0999755859375,12.739999771118164
2018-06-05,7633.759765625,1297.5,12.399999618530273
2018-06-06,7653.97998046875,1297.0999755859375,11.640000343322754
2018-06-07,7678.240234375,1298.699951171875,12.130000114440918
2018-06-08,7624.919921875,1298.0999755859375,12.180000305175781
2018-06-11,6906.919921875,1298.9000244140625,12.350000381469727
2018-06-12,6582.35986328125,1295.0999755859375,12.34000015258789
2018-06-13,6349.89990234375,1296.9000244140625,12.9399995803833
2018-06-14,6675.35009765625,1304.0,12.119999885559082
2018-06-15,6456.580078125,1274.5999755859375,11.979999542236328
2018-06-18,6734.81982421875,1276.199951171875,12.3100004196167
2018-06-19,6769.93994140625,1275.5999755859375,13.350000381469727
2018-06-20,6776.5498046875,1271.199951171875,12.789999961853027
2018-06-21,6729.740234375,1267.199951171875,14.640000343322754
2018-06-22,6083.68994140625,1267.4000244140625,13.770000457763672
2018-06-25,6249.18017578125,1265.5999755859375,17.329999923706055
2018-06-26,6093.669921875,1256.5999755859375,15.920000076293945
2018-06-27,6157.1298828125,1252.800048828125,17.90999984741211
2018-06-28,5903.43994140625,1247.800048828125,16.850000381469727
2018-06-29,6218.2998046875,1251.300048828125,16.09000015258789
2018-07-02,6614.18017578125,1239.800048828125,15.600000381469727
2018-07-03,6529.58984375,1251.5999755859375,16.139999389648438
2018-07-05,6639.14013671875,1257.300048828125,14.970000267028809
2018-07-06,6673.5,1254.300048828125,13.369999885559082
2018-07-09,6741.75,1258.0999755859375,12.6899995803833
2018-07-10,6329.9501953125,1253.800048828125,12.640000343322754
2018-07-11,6394.7099609375,1242.800048828125,13.630000114440918
2018-07-12,6228.81005859375,1245.0,12.579999923706055
2018-07-13,6238.0498046875,1239.5999755859375,12.180000305175781
2018-07-16,6741.75,1238.0999755859375,12.829999923706055
2018-07-17,7321.0400390625,1225.699951171875,12.0600004196167
2018-07-18,7370.77978515625,1226.300048828125,12.100000381469727
2018-07-19,7466.85986328125,1222.4000244140625,12.869999885559082
2018-07-20,7354.1298828125,1229.5,12.859999656677246
2018-07-23,7711.10986328125,1224.0,12.619999885559082
2018-07-24,8424.26953125,1223.9000244140625,12.40999984741211
2018-07-25,8181.39013671875,1231.4000244140625,12.289999961853027
2018-07-26,7951.580078125,1225.300048828125,12.140000343322754
2018-07-27,8165.009765625,1222.5999755859375,13.029999732971191
2018-07-30,8180.47998046875,1221.300048828125,14.260000228881836
2018-07-31,7780.43994140625,1223.699951171875,12.829999923706055
2018-08-01,7624.91015625,1217.9000244140625,13.149999618530273
2018-08-02,7567.14990234375,1210.5999755859375,12.1899995803833
2018-08-03,7434.39013671875,1214.199951171875,11.640000343322754
2018-08-06,6951.7998046875,1208.5999755859375,11.270000457763672
2018-08-07,6753.1201171875,1209.5999755859375,10.930000305175781
2018-08-08,6305.7998046875,1212.5999755859375,10.850000381469727
2018-08-09,6568.22998046875,1211.9000244140625,11.270000457763672
2018-08-10,6184.7099609375,1211.0999755859375,13.15999984741211
2018-08-13,6297.56982421875,1191.300048828125,14.779999732971191
2018-08-14,6199.7099609375,1193.0,13.3100004196167
2018-08-15,6308.52001953125,1177.5,14.640000343322754
2018-08-16,6334.72998046875,1176.199951171875,13.449999809265137
2018-08-17,6580.6298828125,1176.5,12.640000343322754
2018-08-20,6308.52978515625,1186.800048828125,12.489999771118164
